longitude,latitude
4.7656048,52.3540007
4.7656048,52.3540007
4.7649282,52.3544264
4.7649282,52.3544264
4.7646359,52.3549504
4.7646359,52.3549504
4.7652024,52.3554316
4.7652024,52.3554316
4.7657686,52.3559129
4.7657686,52.3559129
4.7662867,52.3563526
4.7662867,52.3563526
4.7695484,52.3560718
4.7695484,52.3560718
4.7697848,52.3562698
4.7697848,52.3562698
4.7700977,52.3565383
4.7700977,52.3565383
4.7703726,52.3567716
4.7703726,52.3567716
4.770617,52.3569743
4.770617,52.3569743
4.7709196,52.3571317
4.7712998,52.3569633
4.7716808,52.3567945
4.7720611,52.3566261
4.7724418,52.3564576
4.7728227,52.3562891
4.7732031,52.3561205
4.7735842,52.3559523
4.7707988,52.3547813
4.7706247,52.3550014
4.7703815,52.3551348
4.7711017,52.354872
4.7708649,52.3551504
4.7706452,52.355359
4.7704198,52.3552971
4.7700764,52.3551068
4.7700104,52.3552894
4.7700104,52.3552894
4.769613,52.3554663
4.769613,52.3554663
4.7692313,52.3556332
4.7692313,52.3556332
4.7688417,52.3558036
4.7688417,52.3558036
4.7684885,52.3559598
4.7684885,52.3559598
4.7680685,52.356141
4.7680685,52.356141
4.7677285,52.3562961
4.7677285,52.3562961
4.7673708,52.3564538
4.7673708,52.3564538
4.766989,52.3566219
4.766989,52.3566219
4.7665837,52.3567996
4.7662037,52.3569691
4.7658208,52.3571355
4.7654417,52.3573051
4.7691628,52.3559183
4.7692231,52.3557805
4.7713556,52.3548542
4.7712159,52.3550615
4.7709894,52.3552403
4.7706794,52.3553884
4.8825643,52.3550963
4.8812635,52.3548032
4.8807383,52.3546819
4.8804905,52.3547167
4.8794434,52.3543886
4.879168,52.3544182
4.878629,52.3542067
4.8783231,52.3542271
4.8776941,52.3540893
4.8772796,52.3539934
4.8767412,52.353871
4.8763069,52.3537754
4.8758775,52.3536755
4.8753841,52.3534759
4.9100122,52.3829918
4.9095827,52.3827709
4.9092208,52.3825108
4.9088592,52.3822507
4.9086786,52.3821207
4.8377362,52.389707
4.8377362,52.389707
4.8377362,52.389707
4.8377362,52.389707
4.8377348,52.389892
4.8377348,52.389892
4.8377348,52.389892
4.8377348,52.389892
4.8377324,52.3900493
4.8377324,52.3900493
4.8377324,52.3900493
4.8377324,52.3900493
4.8377308,52.3902065
4.8377308,52.3902065
4.8377308,52.3902065
4.8377308,52.3902065
4.8377281,52.3903637
4.8377281,52.3903637
4.8377281,52.3903637
4.8377281,52.3903637
4.8377264,52.3905215
4.8377264,52.3905215
4.8377264,52.3905215
4.8377264,52.3905215
4.8377254,52.3906782
4.8377254,52.3906782
4.8377254,52.3906782
4.8377254,52.3906782
4.837723,52.3908354
4.837723,52.3908354
4.837723,52.3908354
4.837723,52.3908354
4.8377213,52.3909558
4.8381111,52.3911918
4.8381111,52.3911918
4.8390564,52.3913781
4.8390564,52.3913781
4.8390564,52.3913781
4.8390564,52.3913781
4.8390608,52.3911335
4.8390608,52.3911335
4.8390608,52.3911335
4.8390608,52.3911335
4.8390638,52.390967
4.8390638,52.390967
4.8390638,52.390967
4.8390638,52.390967
4.8390639,52.3908099
4.8390639,52.3908099
4.8390639,52.3908099
4.8390639,52.3908099
4.8390657,52.3906522
4.8390657,52.3906522
4.8390657,52.3906522
4.8390657,52.3906522
4.8390686,52.3904954
4.8390686,52.3904954
4.8390686,52.3904954
4.8390708,52.3903382
4.8390708,52.3903382
4.8390708,52.3903382
4.8390708,52.3903382
4.8390732,52.3901809
4.8390732,52.3901809
4.8390732,52.3901809
4.8390732,52.3901809
4.8390741,52.3900238
4.8390741,52.3900238
4.8390741,52.3900238
4.8390741,52.3900238
4.8390766,52.3897495
4.8390766,52.3897495
4.8390766,52.3897495
4.8390766,52.3897495
4.8390766,52.3897495
4.8638985,52.3748705
4.863685,52.3748737
4.8634288,52.3747199
5.0140312,52.3405945
5.0144486,52.340401
5.01439,52.3409144
5.0148198,52.3407507
5.0146526,52.3411981
5.0150875,52.3410886
5.0149385,52.3415905
5.015351,52.3414889
5.0152033,52.3419898
5.0156139,52.3418892
5.0154646,52.342391
5.015877,52.3422894
5.0157275,52.3427913
5.01614,52.3426895
5.0159904,52.3431915
5.0164029,52.3430898
5.0162535,52.3435916
5.0166659,52.3434899
5.0165165,52.3439918
5.016929,52.3438901
5.016729,52.344365
5.0171733,52.3442962
5.0168444,52.344741
5.0173028,52.3447253
5.0168013,52.3451149
5.0172537,52.3451608
5.0166684,52.3453944
5.0170677,52.3455194
5.0163704,52.3457854
5.0167608,52.345908
5.0160493,52.3461694
5.0164399,52.3462918
5.0157282,52.3465534
5.0161188,52.3466759
5.0154073,52.3469375
5.0157978,52.3470599
5.0150863,52.3473214
5.0154767,52.3474439
5.014765,52.3477054
5.0151557,52.3478278
4.8555993,52.3388568
4.856477,52.3389041
4.9424111,52.3488657
4.9402727,52.3479618
4.9406264,52.3481711
4.9410398,52.3484144
4.9414063,52.3486311
4.9417988,52.3488372
4.9424713,52.3492247
4.9428539,52.3494542
4.9432242,52.3496766
4.9435794,52.3498895
4.9439601,52.3501178
4.9444949,52.3504447
4.9449343,52.3506864
4.9453266,52.3509216
4.9456921,52.3511404
4.9460679,52.3513658
4.9464551,52.3515977
4.946878,52.3518525
4.9481929,52.3523745
4.9406716,52.3479501
4.9410275,52.3481746
4.9413675,52.3483974
4.9421962,52.3488356
4.9424842,52.3490088
4.9427724,52.3491817
4.9430591,52.3493556
4.9434969,52.3495774
4.9435632,52.3497068
4.9440006,52.3498275
4.9439447,52.3499357
4.9442264,52.3500742
4.9445803,52.3502813
4.9448947,52.350469
4.7916397,52.3469386
4.7919966,52.3467944
4.7932594,52.3462917
4.7935037,52.3461916
4.9452821,52.3507013
4.9456615,52.3509286
4.9460388,52.3511546
4.9464144,52.3513797
4.9468221,52.3516275
4.9471981,52.351849
4.9475025,52.3520228
4.9479259,52.3522432
4.9485083,52.3525283
4.9483833,52.3525151
4.8885022,52.3730953
4.8882629,52.3724045
4.8888342,52.3724791
4.8890183,52.3729234
4.8887108,52.3720482
4.9236196,52.3629451
4.9237006,52.3627572
4.8918381,52.3878365
4.8918603,52.3880203
4.8132003,52.337986
4.8136028,52.3380751
4.9114444,52.3653862
4.9116225,52.3653264
4.9128161,52.3651414
4.9130911,52.3650361
4.9133528,52.364657
4.9135538,52.3646603
4.915264,52.3640076
4.9156495,52.3648874
4.917062,52.364399
4.9405764,52.3512977
4.9663483,52.3818174
4.9648737,52.3834178
4.9666378,52.3817581
4.9669511,52.381812
4.9672233,52.3818717
4.9675323,52.3819373
4.9681163,52.3820656
4.9684193,52.3821311
4.9344914,52.3746643
4.9628623,52.3835398
4.9625466,52.3832822
4.8565371,52.3684049
4.8568254,52.3689325
4.9622346,52.3830135
4.9619782,52.3827356
4.9617044,52.3827056
4.9615694,52.3829734
4.9614152,52.3826643
4.9611483,52.3827468
4.9608442,52.3828832
4.9616574,52.3833756
4.9645766,52.3844234
4.9640975,52.3851469
4.9652202,52.3834363
4.9649057,52.3836902
4.964815,52.3838423
4.9635824,52.385934
4.7967162,52.356805
4.7968242,52.3566047
4.7970256,52.3572424
4.7966979,52.3571793
4.9765582,52.2980099
4.9766675,52.2977911
4.9765511,52.2976495
4.9762305,52.2986884
4.9779248,52.2979084
4.9776024,52.2983822
4.9770137,52.2993553
4.9220712,52.352187
4.9217279,52.3520306
4.922414,52.3520671
4.9377537,52.3598557
4.8634886,52.4034211
4.8637802,52.4032857
4.8613904,52.4047616
4.8588022,52.3422491
4.8598909,52.3423216
4.8604715,52.3421881
4.9415493,52.3960129
4.9449692,52.3949287
4.9535864,52.3922439
4.8550393,52.3390789
4.8340073,52.3710298
4.8341558,52.3714845
4.8344701,52.3721729
4.8724289,52.3317185
4.8722074,52.3314887
4.8719115,52.3313994
4.872048,52.3310239
4.8716937,52.3310239
4.8714788,52.3310961
4.8711241,52.3310944
4.9432818,52.3089954
4.9433715,52.3089383
4.9434889,52.308807
4.9436369,52.3086408
4.9439215,52.3083692
4.944072,52.3081711
4.9442035,52.3080245
4.9443459,52.3078707
4.9444849,52.3077158
4.9446334,52.3075745
4.9449153,52.3072199
4.9456549,52.3064368
4.9459348,52.3061302
4.9460764,52.3059766
4.9462391,52.3058086
4.9464019,52.3056542
4.9465252,52.3054876
4.9466768,52.3053375
4.9470906,52.3048891
4.9472165,52.3047279
4.9473673,52.3045624
4.94752,52.3043941
4.9476722,52.3042271
4.9478192,52.3040658
4.9479646,52.3039061
4.94811,52.3037465
4.9482459,52.3035972
4.9483815,52.3034479
4.94444,52.3070524
4.9445802,52.3068808
4.9447173,52.3067314
4.9448498,52.3065852
4.945002,52.3064191
4.9451535,52.306252
4.9454184,52.3059596
4.9455634,52.3058013
4.9457277,52.3056245
4.9458745,52.3054587
4.9528842,52.3927335
4.952544,52.3928345
4.9522101,52.392934
4.9519057,52.3930278
4.9515744,52.3931244
4.9512254,52.3932259
4.950913,52.3933201
4.9505634,52.3934254
4.9502356,52.3935204
4.94989,52.3936241
4.9495518,52.3937261
4.9492263,52.3938207
4.8452508,52.3815686
4.8452508,52.3815686
4.8452508,52.3815686
4.8452508,52.3815686
4.8452508,52.3815686
4.8452508,52.3815686
4.8452508,52.3815686
4.8452508,52.3815686
4.8452508,52.3815686
4.8452508,52.3815686
4.8452508,52.3815686
4.8452508,52.3815686
4.8452508,52.3815686
4.8452508,52.3815686
4.8452508,52.3815686
4.8452508,52.3815686
4.8452508,52.3815686
4.9483968,52.3940441
4.9479746,52.3941718
4.9476118,52.394281
4.9472499,52.394389
4.9464953,52.3946139
4.9461031,52.3947297
4.9457069,52.394839
4.9460147,52.3053077
4.9461551,52.3051511
4.9463016,52.3049932
4.9465894,52.3046907
4.9467103,52.3045424
4.94685,52.3043844
4.9469993,52.3042206
4.9471538,52.3040493
4.9473029,52.3038858
4.9474521,52.3037224
4.9475889,52.3035702
4.9477327,52.3034135
4.805903,52.3694716
4.8063388,52.3696083
4.8065734,52.3696541
4.8065519,52.3698431
4.8065009,52.3700562
4.8064026,52.3702636
4.8064007,52.3704796
4.8065084,52.3706852
4.8067199,52.3708585
4.8069784,52.3710041
4.8072073,52.3711672
4.807394,52.3713467
4.8075397,52.3715425
4.807642,52.3717489
4.807727,52.3719392
4.8077907,52.3722537
4.8075576,52.3724344
4.8073976,52.3726133
4.8073939,52.3726175
4.8981974,52.4200768
4.8982739,52.4199385
4.8526888,52.3507493
4.8536142,52.3499122
4.8542536,52.3501982
4.8542136,52.3505636
4.8540875,52.3507462
4.8544219,52.3505147
4.8549424,52.3504099
4.8552058,52.3503788
4.8565931,52.3508691
4.8533723,52.3502142
4.8532886,52.3503286
4.8546557,52.3500287
4.8546508,52.3498742
4.854525,52.349804
4.8546467,52.3497393
4.8207898,52.3806892
4.8207898,52.3806892
4.8207898,52.3806892
4.8207898,52.3806892
4.9057904,52.4016881
4.9053605,52.4018515
4.9050006,52.4019905
4.9045919,52.4021457
4.9041874,52.4023022
4.9038096,52.4024463
4.9605011,52.2972093
4.9605011,52.2972093
4.9605011,52.2972093
4.9605011,52.2972093
4.9605011,52.2972093
4.9611014,52.2974151
4.9611014,52.2974151
4.9611014,52.2974151
4.9611014,52.2974151
4.9611014,52.2974151
4.9611014,52.2974151
4.9611014,52.2974151
4.9611014,52.2974151
4.9611014,52.2974151
4.9611014,52.2974151
4.9611014,52.2974151
4.9611014,52.2974151
4.8740336,52.3916638
4.8743261,52.3917268
4.8744918,52.3919312
4.8747325,52.3918728
4.8748498,52.3920588
4.8751146,52.3921217
4.8743953,52.3920952
4.8742645,52.3919756
4.8737656,52.3922411
4.873998,52.3922941
4.874216,52.3922689
4.748017,52.4073157
4.7479331,52.4070721
4.7479162,52.4068172
4.7478317,52.4065707
4.7477472,52.4063241
4.7476628,52.4060778
4.7475789,52.4058331
4.7474905,52.4055835
4.7474083,52.4053378
4.7473234,52.4050922
4.7472382,52.4048458
4.7472573,52.4045893
4.7473448,52.4043444
4.7474342,52.4040981
4.7475233,52.4038531
4.7476142,52.4036053
4.7477034,52.4033606
4.747794,52.4031153
4.7477675,52.4028694
4.7476771,52.4026246
4.7475879,52.402379
4.8651852,52.3646812
4.8653221,52.364796
4.8656444,52.3647031
4.8656444,52.3647031
4.8605602,52.3232251
4.8602081,52.3232373
4.859834,52.3232359
4.8594813,52.3232349
4.859116,52.3232343
4.8591089,52.3234469
4.9074231,52.3581167
4.855459,52.3541789
4.8864027,52.3817784
4.8849159,52.3826124
4.8587547,52.3620077
4.8590827,52.3620928
4.8593047,52.3621455
4.859528,52.3621963
4.8763588,52.3329723
4.8766977,52.332972
4.877035,52.3329724
4.8773722,52.3329728
4.8777098,52.3329737
4.878019,52.332934
4.8783826,52.3329329
4.8787215,52.3329321
4.8790575,52.3329304
4.8792546,52.3326333
4.8792574,52.3323778
4.8622055,52.3628451
4.862599,52.3629373
4.8633408,52.3631177
4.8641699,52.3633021
4.8654621,52.363689
4.8681391,52.3642962
4.8795342,52.3936498
4.8798912,52.3938229
4.8802474,52.3939959
4.8041591,52.3689874
4.8043003,52.3687201
4.8043715,52.3685897
4.8045172,52.3683225
4.8045892,52.3681903
4.8046688,52.3680443
4.8046212,52.368891
4.8046212,52.368891
4.8046699,52.3687573
4.8046699,52.3687573
4.8047611,52.3686006
4.8047611,52.3686006
4.804809,52.3682951
4.804809,52.3682951
4.8050961,52.3683505
4.8050961,52.3683505
4.8051862,52.3681983
4.8050375,52.3684986
4.8050375,52.3684986
4.8052268,52.3681062
4.8053603,52.3678816
4.8054478,52.3681511
4.8055704,52.3679223
4.8056778,52.3677418
4.8057804,52.3675569
4.8058789,52.3673761
4.8059714,52.3672046
4.8060722,52.3670197
4.8017014,52.3581655
4.8013495,52.3580924
4.9417266,52.318578
4.9417266,52.318578
4.9415684,52.3185195
4.9415684,52.3185195
4.9414268,52.3184714
4.9414268,52.3184714
4.9412873,52.3184227
4.9412873,52.3184227
4.9411446,52.3183786
4.9411446,52.3183786
4.9409493,52.318288
4.9418813,52.3186074
4.9421693,52.3186246
4.9422921,52.3187509
4.8120982,52.3774441
4.8122193,52.37733
4.8120441,52.3772511
4.8121662,52.3771368
4.8119958,52.377058
4.8118211,52.3769057
4.9577989,52.3089824
4.9583087,52.3096047
4.9186741,52.3575473
4.9204329,52.3581307
4.920636,52.3580852
4.8537306,52.3769881
4.9118396,52.3764013
4.9118396,52.3764013
4.9118396,52.3764013
4.9118396,52.3764013
4.9118396,52.3764013
4.9118396,52.3764013
4.8537166,52.3768339
4.854161,52.3768125
4.8545018,52.3768557
4.8545792,52.3769423
4.8546693,52.3767552
4.8550391,52.376799
4.8555035,52.3768524
4.8559788,52.3769073
4.8564663,52.3769648
4.8567587,52.3771693
4.8565567,52.3772918
4.8564821,52.3775364
4.8565897,52.3777147
4.8562082,52.3771592
4.8561496,52.3773419
4.8560862,52.3775484
4.8556586,52.3773088
4.8555884,52.3775338
4.8552408,52.3770452
4.8551702,52.3772738
4.8551027,52.3774939
4.8545045,52.3771827
4.8544318,52.3774162
4.854583,52.3775481
4.8543493,52.3776856
4.8542663,52.3779569
4.8543311,52.3780842
4.8549739,52.3779079
4.8880243,52.3688251
4.8548901,52.3780858
4.8880381,52.3687207
4.8876346,52.3688087
4.8876615,52.3686921
4.8549889,52.3781683
4.8551735,52.3782604
4.855125,52.3784317
4.8554519,52.3779735
4.8563815,52.3778543
4.8563073,52.3780943
4.8562153,52.3783407
4.8561129,52.3787118
4.856283,52.3785102
4.9634139,52.3721839
4.8560129,52.3777639
4.8558861,52.3781981
4.8558166,52.3783799
4.9748061,52.3664448
4.9750777,52.3662811
4.9357189,52.3720943
4.9357189,52.3720943
4.9753347,52.3661083
4.9755827,52.365937
4.9685598,52.3558676
4.7925711,52.3750554
4.7928103,52.3747296
4.7929556,52.3745278
4.7948378,52.3743895
4.7950091,52.3745761
4.7951779,52.3747626
4.9681218,52.3559475
4.9676953,52.3560167
4.9672352,52.3560355
4.9667849,52.3560881
4.9663986,52.3561598
4.9660034,52.3562448
4.9655925,52.3563306
4.7961523,52.3746663
4.9652058,52.3564375
4.964802,52.3565366
4.9643912,52.3566118
4.9639602,52.3566781
4.96355,52.3567642
4.963182,52.3568556
4.9627766,52.3569686
4.962361,52.357101
4.961964,52.3572397
4.9615765,52.3574049
4.961195,52.3575779
4.9608334,52.3577582
4.9604834,52.3579499
4.9601431,52.3581522
4.9598826,52.3583214
4.9596665,52.358488
4.9594163,52.3586928
4.9591464,52.35892
4.9588921,52.3591667
4.9586682,52.3594082
4.7971323,52.3745704
4.7969591,52.3743824
4.797811,52.3745484
4.7967894,52.3741968
4.7987852,52.3744517
4.799764,52.3743517
4.9584518,52.3596564
4.9582446,52.3599256
4.9580743,52.3601893
4.9579283,52.360458
4.9578039,52.3607438
4.9577081,52.361026
4.9576306,52.3613156
4.9575614,52.3615908
4.9574901,52.361877
4.957421,52.3621434
4.9573597,52.3624139
4.9572993,52.3626691
4.9572296,52.3629663
4.95717,52.363239
4.9570904,52.3635241
4.9569811,52.363806
4.9569055,52.3641063
4.9568342,52.3643779
4.9567613,52.3646429
4.9567171,52.3648847
4.9565939,52.3651816
4.9783739,52.3644235
4.9786426,52.3643004
4.9788939,52.3641673
4.9791618,52.3640257
4.979413,52.3638919
4.9796806,52.3637506
4.9799568,52.3636048
4.9802232,52.3634627
4.9804269,52.3633532
4.9806381,52.3632409
4.9801621,52.3629959
4.9803294,52.3629145
4.9805284,52.3627886
4.9811835,52.3629487
4.9811835,52.3629487
4.980778,52.3626706
4.9814076,52.3628297
4.9814076,52.3628297
4.9809985,52.3625532
4.9812467,52.3624212
4.9816592,52.3626959
4.9816592,52.3626959
4.9819365,52.3625486
4.9819365,52.3625486
4.9815329,52.3622765
4.9822134,52.3624013
4.9822134,52.3624013
4.9818046,52.3621326
4.9824907,52.362254
4.9824907,52.362254
4.9820917,52.3619791
4.982768,52.3621067
4.982768,52.3621067
4.982374,52.3618287
4.9830449,52.3619594
4.9830449,52.3619594
4.9826314,52.3616939
4.9833221,52.3618121
4.9833221,52.3618121
4.9835991,52.3616647
4.9835991,52.3616647
4.9831818,52.3613966
4.9838764,52.3615175
4.9838764,52.3615175
4.9834582,52.3612487
4.9841534,52.3613701
4.9841534,52.3613701
4.9837352,52.3611028
4.9844304,52.3612229
4.9844304,52.3612229
4.9840124,52.3609567
4.9842456,52.3608347
4.9846616,52.3611
4.9846616,52.3611
4.9848682,52.3609905
4.9845307,52.3606875
4.9851196,52.3608449
4.9847435,52.3605696
4.9849714,52.360452
4.9853692,52.3607117
4.985591,52.3605939
4.9851969,52.3603386
4.9858404,52.3604612
4.9854214,52.3602216
4.9570607,52.3018304
4.9570607,52.3018304
4.9570607,52.3018304
4.9570607,52.3018304
4.9570607,52.3018304
4.9570607,52.3018304
4.9570607,52.3018304
4.9570607,52.3018304
4.9570607,52.3018304
4.9570607,52.3018304
4.9570607,52.3018304
4.9570607,52.3018304
4.9570607,52.3018304
4.9570607,52.3018304
4.9570607,52.3018304
4.9570607,52.3018304
4.9563495,52.3016065
4.9563495,52.3016065
4.9563495,52.3016065
4.9563495,52.3016065
4.9563495,52.3016065
4.9563495,52.3016065
4.9563495,52.3016065
4.9563495,52.3016065
4.9563495,52.3016065
4.9563495,52.3016065
4.9563495,52.3016065
4.9563495,52.3016065
4.9563495,52.3016065
4.9563495,52.3016065
4.9563495,52.3016065
4.9563495,52.3016065
4.9595704,52.29922
4.9595704,52.29922
4.9595704,52.29922
4.9595704,52.29922
4.9595704,52.29922
4.9595704,52.29922
4.9595704,52.29922
4.9595704,52.29922
4.9595704,52.29922
4.9595704,52.29922
4.9595704,52.29922
4.9595704,52.29922
4.9595704,52.29922
4.9595704,52.29922
4.9595704,52.29922
4.9595704,52.29922
4.9595704,52.29922
4.9595704,52.29922
4.9595704,52.29922
4.9595704,52.29922
4.9595704,52.29922
4.9595704,52.29922
4.9595704,52.29922
4.9595704,52.29922
4.9588541,52.2989743
4.9588541,52.2989743
4.9588541,52.2989743
4.9588541,52.2989743
4.9588541,52.2989743
4.9588541,52.2989743
4.9588541,52.2989743
4.9588541,52.2989743
4.9588541,52.2989743
4.9588541,52.2989743
4.9588541,52.2989743
4.9588541,52.2989743
4.9588541,52.2989743
4.9588541,52.2989743
4.9588541,52.2989743
4.9588541,52.2989743
4.9588541,52.2989743
4.9588541,52.2989743
4.9588541,52.2989743
4.9588541,52.2989743
4.9588541,52.2989743
4.9588541,52.2989743
4.9588541,52.2989743
4.9588541,52.2989743
4.9588541,52.2989743
4.9588541,52.2989743
4.9588541,52.2989743
4.9588541,52.2989743
4.9588541,52.2989743
4.9588541,52.2989743
4.9588541,52.2989743
4.9588541,52.2989743
4.9588541,52.2989743
4.9588541,52.2989743
4.9588541,52.2989743
4.9588541,52.2989743
4.9588541,52.2989743
4.9588541,52.2989743
4.9588541,52.2989743
4.9612483,52.2974654
4.9612483,52.2974654
4.9612483,52.2974654
4.9612483,52.2974654
4.9612483,52.2974654
4.9612483,52.2974654
4.9612483,52.2974654
4.9612483,52.2974654
4.9612483,52.2974654
4.9612483,52.2974654
4.9612483,52.2974654
4.9612483,52.2974654
4.892491,52.4117683
4.9533318,52.306034
4.8641789,52.385685
4.8644553,52.3856813
4.8646721,52.385694
4.8646751,52.3855828
4.8650209,52.3856996
4.8650252,52.385585
4.8652085,52.3857054
4.8652155,52.3855735
4.908562,52.3391336
4.9088921,52.3395202
4.9136092,52.3427639
4.8806272,52.3575686
4.8804513,52.3574374
4.8803589,52.3573643
4.9493376,52.3893878
4.9498964,52.389509
4.9504605,52.3896283
4.9510331,52.3897487
4.8380097,52.396526
4.8369532,52.395713
4.8366265,52.395797
4.8364188,52.3958477
4.836432,52.398495
4.8363163,52.397556
4.8359291,52.3970667
4.8362583,52.3968136
4.8362071,52.3965517
4.8362177,52.3962887
4.8362803,52.3954986
4.8360311,52.3955197
4.833766,52.3958479
4.836149,52.3956755
4.836149,52.3956755
4.8364652,52.3956694
4.8364652,52.3956694
4.9880574,52.3118726
4.8887278,52.3805749
4.9086249,52.3609826
4.9088911,52.3609338
4.9093805,52.3608056
4.909708,52.3607844
4.9098772,52.3608196
4.9100439,52.3609379
4.910471,52.3609424
4.9108812,52.3610269
4.9111422,52.3611956
4.9113541,52.3613313
4.9115333,52.3614587
4.9117693,52.3613996
4.9106657,52.3610699
5.0185566,52.3051246
4.808198,52.3626683
4.8079364,52.3626747
4.8080198,52.3628318
4.8083219,52.3628381
4.8081352,52.3629392
4.8085021,52.362944
4.8086976,52.3628435
4.8088685,52.3629482
4.8092196,52.3629533
4.8090371,52.3630396
4.8092063,52.3632047
4.8089354,52.3631801
4.8827177,52.3790425
4.8077991,52.3629444
4.8078963,52.363089
4.8076511,52.3631667
4.8077834,52.3633017
4.8075399,52.3633732
4.8076658,52.3635155
4.807379,52.3635911
4.807564,52.3637044
4.7984277,52.3475721
4.7984277,52.3475721
4.7984277,52.3475721
4.8073423,52.3637843
4.807575,52.363792
4.8078524,52.363848
4.8081282,52.3639041
4.8083933,52.3639578
4.8086865,52.3640169
4.8090246,52.362848
4.959707,52.2980051
4.959707,52.2980051
4.959707,52.2980051
4.959707,52.2980051
4.9597559,52.2980222
4.9597559,52.2980222
4.9597559,52.2980222
4.9597559,52.2980222
4.9597559,52.2980222
4.9597559,52.2980222
4.9603638,52.2982316
4.9603638,52.2982316
4.9603638,52.2982316
4.9603638,52.2982316
4.960315,52.2982138
4.960315,52.2982138
4.960315,52.2982138
4.960315,52.2982138
4.9663013,52.2907872
4.9663013,52.2907872
4.9663576,52.2908059
4.9663576,52.2908059
4.966416,52.2908263
4.966416,52.2908263
4.9666366,52.2909016
4.9666366,52.2909016
4.9667007,52.290924
4.9667007,52.290924
4.9667649,52.2909458
4.9667649,52.2909458
4.9274612,52.3622071
4.9274612,52.3622071
4.9274612,52.3622071
4.9275737,52.3620338
4.9275737,52.3620338
4.9275737,52.3620338
4.9275115,52.3627742
4.9275115,52.3627742
4.9273267,52.3627306
4.9273267,52.3627306
4.8859097,52.3905691
4.8216434,52.3562697
4.8212563,52.3560128
4.8216519,52.3560407
4.9609786,52.298164
4.9609919,52.2979845
4.9609437,52.2978061
4.9610339,52.2976275
4.9612327,52.2974301
4.9613911,52.2972377
4.9615751,52.2970384
4.9617592,52.2968387
4.9619422,52.2966388
4.9621261,52.2964397
4.9623102,52.2962392
4.9625993,52.2961938
4.9624931,52.2960407
4.9626771,52.2958408
4.9628603,52.295641
4.9630453,52.2954406
4.9632281,52.2952414
4.9634099,52.2950573
4.9636736,52.2948694
4.9639978,52.2947192
4.8708368,52.3258233
4.8708368,52.3258233
4.8708368,52.3258233
4.8708368,52.3258233
4.8714786,52.325846
4.8714786,52.325846
4.8714786,52.325846
4.8714786,52.325846
4.8747092,52.3259147
4.8747092,52.3259147
4.8747092,52.3259147
4.8754003,52.3259911
4.8754003,52.3259911
4.8754003,52.3259911
4.8754003,52.3259911
4.9006413,52.3644004
4.8995144,52.3641852
4.8986362,52.3639479
4.8581902,52.3541606
4.8581089,52.3540478
4.8572303,52.3540195
4.8574566,52.3538724
4.8572547,52.3537754
4.9574022,52.3017034
4.9575321,52.3014976
4.9577212,52.3012837
4.9579124,52.3010736
4.9581031,52.3008613
4.9582937,52.3006467
4.958485,52.3004341
4.9586754,52.300222
4.9588864,52.3001234
4.9588608,52.3000068
4.9590379,52.299791
4.9592152,52.2995722
4.9593703,52.2993854
4.9595437,52.2991949
4.9597455,52.2990028
4.9599531,52.2988116
4.9602469,52.298664
4.8572817,52.3536279
4.8576337,52.3530994
4.857494,52.3529984
4.8579967,52.3527321
4.8581361,52.3526205
4.8590524,52.3525679
4.8610462,52.3533713
4.8610694,52.3535181
4.8614286,52.3534724
4.9971294,52.3562565
4.9973586,52.3561351
4.9976215,52.3559959
4.9977698,52.3561113
4.9979274,52.3559495
4.9981169,52.3558488
4.9983719,52.3557133
4.9985609,52.3556128
4.9989505,52.355763
4.9987734,52.3556194
4.9985563,52.3554658
4.9983517,52.355322
4.9856911,52.3114532
4.9896582,52.3126059
4.9898549,52.3127049
4.9887333,52.3119119
4.989159,52.311814
4.9893829,52.3119279
4.9896108,52.3120431
4.9898379,52.312158
4.990087,52.3122854
4.990284,52.3123866
4.9904866,52.312487
4.9902538,52.3126804
4.9889748,52.3121254
4.9891279,52.3120128
4.9893714,52.3123256
4.98952,52.3122143
4.9897099,52.3124968
4.9898565,52.312387
4.8569997,52.3817149
4.7581002,52.4088528
4.7583292,52.4063741
4.7579215,52.4070687
4.7581053,52.4072438
4.8540064,52.3782526
4.8540939,52.3781019
4.963881,52.3852851
4.9635891,52.3852142
4.9632878,52.3851415
4.9629866,52.3850698
4.9626855,52.3849964
4.9623851,52.3849234
4.9630534,52.3848729
4.9632626,52.3849575
4.9633643,52.3847492
4.9634302,52.384558
4.9636388,52.3843839
4.9408189,52.3476128
4.9637986,52.3841905
4.9640676,52.384048
4.9642691,52.3839246
4.9646053,52.3839249
4.9626297,52.384829
4.8029544,52.3841322
4.8032584,52.3841256
4.8033449,52.3840413
4.9491533,52.3423262
4.9488871,52.342485
4.9485941,52.3426584
4.9483272,52.342826
4.9480492,52.3430007
4.9478015,52.3431914
4.9475732,52.3433347
4.904128,52.3555253
4.9042658,52.3553691
4.9043987,52.3552117
4.9038466,52.3554203
4.9039827,52.355251
4.9041081,52.3551196
4.8497814,52.3686633
4.8494907,52.3692923
4.8496031,52.3694356
4.8492951,52.3697085
4.8490603,52.3702
4.8491612,52.3703434
4.848619,52.3710459
4.8487357,52.3711562
4.8483105,52.3716339
4.8484132,52.3717755
4.8481998,52.3721805
4.8480036,52.3722247
4.7971122,52.3560655
4.7972254,52.3558644
4.7973339,52.3556658
4.7974394,52.3554637
4.8638483,52.3722735
